国籍・地域,在留資格,年齢,性別,都道府県,在留外国人数
カンボジア,技能実習１号ロ,19,1：男,43：熊本県,1
カンボジア,技能実習１号ロ,19,2：女,43：熊本県,3
カンボジア,技能実習１号ロ,20,1：男,43：熊本県,4
カンボジア,技能実習１号ロ,20,2：女,43：熊本県,9
カンボジア,技能実習１号ロ,21,1：男,43：熊本県,9
カンボジア,技能実習１号ロ,21,2：女,43：熊本県,7
カンボジア,技能実習１号ロ,22,1：男,43：熊本県,9
カンボジア,技能実習１号ロ,22,2：女,43：熊本県,8
カンボジア,技能実習１号ロ,23,1：男,43：熊本県,4
カンボジア,技能実習１号ロ,23,2：女,43：熊本県,9
カンボジア,技能実習１号ロ,24,1：男,43：熊本県,4
カンボジア,技能実習１号ロ,24,2：女,43：熊本県,3
カンボジア,技能実習１号ロ,25,1：男,43：熊本県,4
カンボジア,技能実習１号ロ,25,2：女,43：熊本県,4
カンボジア,技能実習１号ロ,26,1：男,43：熊本県,4
カンボジア,技能実習１号ロ,26,2：女,43：熊本県,3
カンボジア,技能実習１号ロ,27,1：男,43：熊本県,5
カンボジア,技能実習１号ロ,27,2：女,43：熊本県,6
カンボジア,技能実習１号ロ,28,1：男,43：熊本県,1
カンボジア,技能実習１号ロ,28,2：女,43：熊本県,6
カンボジア,技能実習１号ロ,29,1：男,43：熊本県,4
カンボジア,技能実習１号ロ,29,2：女,43：熊本県,3
カンボジア,技能実習１号ロ,30,1：男,43：熊本県,4
カンボジア,技能実習１号ロ,30,2：女,43：熊本県,1
カンボジア,技能実習１号ロ,31,1：男,43：熊本県,3
カンボジア,技能実習１号ロ,31,2：女,43：熊本県,4
カンボジア,技能実習１号ロ,32,1：男,43：熊本県,1
カンボジア,技能実習１号ロ,32,2：女,43：熊本県,1
カンボジア,技能実習１号ロ,33,2：女,43：熊本県,1
カンボジア,技能実習１号ロ,34,1：男,43：熊本県,2
カンボジア,技能実習１号ロ,36,2：女,43：熊本県,1
カンボジア,技能実習２号ロ,20,1：男,43：熊本県,2
カンボジア,技能実習２号ロ,20,2：女,43：熊本県,10
カンボジア,技能実習２号ロ,21,1：男,43：熊本県,7
カンボジア,技能実習２号ロ,21,2：女,43：熊本県,16
カンボジア,技能実習２号ロ,22,1：男,43：熊本県,14
カンボジア,技能実習２号ロ,22,2：女,43：熊本県,15
カンボジア,技能実習２号ロ,23,1：男,43：熊本県,10
カンボジア,技能実習２号ロ,23,2：女,43：熊本県,17
カンボジア,技能実習２号ロ,24,1：男,43：熊本県,9
カンボジア,技能実習２号ロ,24,2：女,43：熊本県,17
カンボジア,技能実習２号ロ,25,1：男,43：熊本県,9
カンボジア,技能実習２号ロ,25,2：女,43：熊本県,27
カンボジア,技能実習２号ロ,26,1：男,43：熊本県,7
カンボジア,技能実習２号ロ,26,2：女,43：熊本県,15
カンボジア,技能実習２号ロ,27,1：男,43：熊本県,5
カンボジア,技能実習２号ロ,27,2：女,43：熊本県,10
カンボジア,技能実習２号ロ,28,1：男,43：熊本県,9
カンボジア,技能実習２号ロ,28,2：女,43：熊本県,16
カンボジア,技能実習２号ロ,29,1：男,43：熊本県,12
カンボジア,技能実習２号ロ,29,2：女,43：熊本県,9
カンボジア,技能実習２号ロ,30,1：男,43：熊本県,3
カンボジア,技能実習２号ロ,30,2：女,43：熊本県,5
カンボジア,技能実習２号ロ,31,1：男,43：熊本県,6
カンボジア,技能実習２号ロ,31,2：女,43：熊本県,8
カンボジア,技能実習２号ロ,32,1：男,43：熊本県,3
カンボジア,技能実習２号ロ,32,2：女,43：熊本県,4
カンボジア,技能実習２号ロ,33,1：男,43：熊本県,5
カンボジア,技能実習２号ロ,33,2：女,43：熊本県,7
カンボジア,技能実習２号ロ,34,1：男,43：熊本県,2
カンボジア,技能実習２号ロ,34,2：女,43：熊本県,7
カンボジア,技能実習２号ロ,35,1：男,43：熊本県,1
カンボジア,技能実習２号ロ,35,2：女,43：熊本県,4
カンボジア,技能実習２号ロ,36,1：男,43：熊本県,1
カンボジア,技能実習２号ロ,36,2：女,43：熊本県,1
カンボジア,技能実習２号ロ,38,2：女,43：熊本県,1
カンボジア,技能実習２号ロ,39,1：男,43：熊本県,1
カンボジア,技能実習３号ロ,22,2：女,43：熊本県,1
カンボジア,技能実習３号ロ,23,2：女,43：熊本県,3
カンボジア,技能実習３号ロ,24,1：男,43：熊本県,1
カンボジア,技能実習３号ロ,24,2：女,43：熊本県,3
カンボジア,技能実習３号ロ,25,2：女,43：熊本県,3
カンボジア,技能実習３号ロ,26,1：男,43：熊本県,1
カンボジア,技能実習３号ロ,26,2：女,43：熊本県,1
カンボジア,技能実習３号ロ,27,2：女,43：熊本県,6
カンボジア,技能実習３号ロ,28,1：男,43：熊本県,1
カンボジア,技能実習３号ロ,28,2：女,43：熊本県,2
カンボジア,技能実習３号ロ,29,1：男,43：熊本県,2
カンボジア,技能実習３号ロ,29,2：女,43：熊本県,1
カンボジア,技能実習３号ロ,31,2：女,43：熊本県,1
カンボジア,技能実習３号ロ,32,2：女,43：熊本県,1
カンボジア,技能実習３号ロ,33,2：女,43：熊本県,2
カンボジア,技能実習３号ロ,34,1：男,43：熊本県,2
カンボジア,技能実習３号ロ,34,2：女,43：熊本県,1
カンボジア,技能実習３号ロ,35,2：女,43：熊本県,2
カンボジア,技能実習３号ロ,36,2：女,43：熊本県,1
カンボジア,技能実習３号ロ,37,2：女,43：熊本県,1
カンボジア,技能実習３号ロ,38,2：女,43：熊本県,1
カンボジア,技能実習３号ロ,40,1：男,43：熊本県,1
カンボジア,技能実習３号ロ,41,2：女,43：熊本県,1
カンボジア,留学,19,2：女,43：熊本県,1
カンボジア,留学,22,2：女,43：熊本県,2
カンボジア,留学,24,2：女,43：熊本県,4
カンボジア,留学,27,2：女,43：熊本県,1
カンボジア,留学,34,2：女,43：熊本県,1
カンボジア,留学,38,2：女,43：熊本県,1
カンボジア,特定活動,22,2：女,43：熊本県,1
カンボジア,特定活動,23,1：男,43：熊本県,1
カンボジア,特定活動,24,2：女,43：熊本県,1
カンボジア,特定活動,25,2：女,43：熊本県,1
カンボジア,特定活動,26,1：男,43：熊本県,1
カンボジア,特定活動,26,2：女,43：熊本県,2
カンボジア,特定活動,27,2：女,43：熊本県,2
カンボジア,特定活動,28,2：女,43：熊本県,1
カンボジア,特定活動,29,2：女,43：熊本県,1
カンボジア,特定活動,30,2：女,43：熊本県,1
カンボジア,特定活動,31,1：男,43：熊本県,1
カンボジア,特定活動,31,2：女,43：熊本県,1
カンボジア,特定活動,37,2：女,43：熊本県,2
カンボジア,日本人の配偶者等,25,2：女,43：熊本県,1
カンボジア,日本人の配偶者等,26,2：女,43：熊本県,1
カンボジア,日本人の配偶者等,28,2：女,43：熊本県,1
カンボジア,日本人の配偶者等,37,2：女,43：熊本県,1
スリランカ,経営・管理,36,2：女,43：熊本県,1
スリランカ,経営・管理,48,1：男,43：熊本県,1
スリランカ,教育,40,1：男,43：熊本県,1
スリランカ,技術・人文知識・国際業務,23,1：男,43：熊本県,1
スリランカ,技術・人文知識・国際業務,24,1：男,43：熊本県,2
スリランカ,技術・人文知識・国際業務,25,1：男,43：熊本県,1
スリランカ,技術・人文知識・国際業務,25,2：女,43：熊本県,1
スリランカ,技術・人文知識・国際業務,26,1：男,43：熊本県,1
スリランカ,技術・人文知識・国際業務,27,1：男,43：熊本県,3
スリランカ,技術・人文知識・国際業務,28,1：男,43：熊本県,2
スリランカ,技術・人文知識・国際業務,29,1：男,43：熊本県,5
スリランカ,技術・人文知識・国際業務,31,1：男,43：熊本県,2
スリランカ,技術・人文知識・国際業務,32,1：男,43：熊本県,2
スリランカ,技術・人文知識・国際業務,32,2：女,43：熊本県,1
スリランカ,技術・人文知識・国際業務,33,1：男,43：熊本県,1
スリランカ,技術・人文知識・国際業務,44,1：男,43：熊本県,1
スリランカ,技術・人文知識・国際業務,45,1：男,43：熊本県,1
スリランカ,技能,29,1：男,43：熊本県,1
スリランカ,技能,30,1：男,43：熊本県,1
スリランカ,技能,37,1：男,43：熊本県,2
スリランカ,技能,40,1：男,43：熊本県,1
スリランカ,技能,43,1：男,43：熊本県,1
スリランカ,技能,44,1：男,43：熊本県,1
スリランカ,技能,45,1：男,43：熊本県,1
スリランカ,技能,46,1：男,43：熊本県,1
スリランカ,技能,48,1：男,43：熊本県,3
スリランカ,技能,53,1：男,43：熊本県,1
スリランカ,技能,59,1：男,43：熊本県,1
スリランカ,技能実習１号ロ,22,1：男,43：熊本県,1
スリランカ,技能実習１号ロ,23,1：男,43：熊本県,1
スリランカ,技能実習１号ロ,24,1：男,43：熊本県,1
スリランカ,技能実習１号ロ,26,1：男,43：熊本県,1
スリランカ,技能実習１号ロ,29,2：女,43：熊本県,1
スリランカ,技能実習１号ロ,32,1：男,43：熊本県,1
スリランカ,技能実習１号ロ,33,1：男,43：熊本県,1
スリランカ,技能実習１号ロ,33,2：女,43：熊本県,1
スリランカ,技能実習２号ロ,26,1：男,43：熊本県,1
スリランカ,技能実習２号ロ,29,1：男,43：熊本県,1
スリランカ,技能実習２号ロ,30,1：男,43：熊本県,1
スリランカ,留学,22,1：男,43：熊本県,1
スリランカ,留学,23,1：男,43：熊本県,1
スリランカ,留学,24,1：男,43：熊本県,2
スリランカ,留学,24,2：女,43：熊本県,1
スリランカ,留学,25,1：男,43：熊本県,2
スリランカ,留学,25,2：女,43：熊本県,1
スリランカ,留学,26,1：男,43：熊本県,2
スリランカ,留学,27,1：男,43：熊本県,4
スリランカ,留学,27,2：女,43：熊本県,1
スリランカ,留学,28,1：男,43：熊本県,2
スリランカ,留学,30,1：男,43：熊本県,1
スリランカ,留学,31,1：男,43：熊本県,1
スリランカ,留学,32,2：女,43：熊本県,1
スリランカ,家族滞在,0,1：男,43：熊本県,1
スリランカ,家族滞在,0,2：女,43：熊本県,1
スリランカ,家族滞在,1,2：女,43：熊本県,1
スリランカ,家族滞在,3,2：女,43：熊本県,1
スリランカ,家族滞在,4,2：女,43：熊本県,1
スリランカ,家族滞在,5,1：男,43：熊本県,1
スリランカ,家族滞在,10,2：女,43：熊本県,1
スリランカ,家族滞在,11,2：女,43：熊本県,1
スリランカ,家族滞在,12,2：女,43：熊本県,1
スリランカ,家族滞在,14,2：女,43：熊本県,1
スリランカ,家族滞在,20,2：女,43：熊本県,1
スリランカ,家族滞在,23,2：女,43：熊本県,1
スリランカ,家族滞在,25,2：女,43：熊本県,1
スリランカ,家族滞在,35,2：女,43：熊本県,1
スリランカ,家族滞在,36,1：男,43：熊本県,1
スリランカ,家族滞在,36,2：女,43：熊本県,1
スリランカ,家族滞在,41,2：女,43：熊本県,1
スリランカ,特定活動,25,1：男,43：熊本県,1
スリランカ,特定活動,28,1：男,43：熊本県,1
スリランカ,永住者,12,2：女,43：熊本県,1
スリランカ,永住者,17,2：女,43：熊本県,1
スリランカ,永住者,19,2：女,43：熊本県,1
スリランカ,永住者,36,1：男,43：熊本県,1
スリランカ,永住者,41,2：女,43：熊本県,1
スリランカ,永住者,44,1：男,43：熊本県,1
スリランカ,永住者,46,2：女,43：熊本県,1
スリランカ,永住者,47,1：男,43：熊本県,1
スリランカ,永住者,53,1：男,43：熊本県,1
スリランカ,永住者,57,2：女,43：熊本県,1
スリランカ,永住者,59,2：女,43：熊本県,1
スリランカ,永住者,61,1：男,43：熊本県,1
スリランカ,永住者,65,1：男,43：熊本県,1
スリランカ,日本人の配偶者等,25,1：男,43：熊本県,1
スリランカ,日本人の配偶者等,26,1：男,43：熊本県,1
スリランカ,日本人の配偶者等,31,1：男,43：熊本県,2
スリランカ,日本人の配偶者等,32,1：男,43：熊本県,1
スリランカ,定住者,11,2：女,43：熊本県,1
中国,教授,28,2：女,43：熊本県,2
中国,教授,29,2：女,43：熊本県,1
中国,教授,31,1：男,43：熊本県,1
中国,教授,32,2：女,43：熊本県,1
中国,教授,37,2：女,43：熊本県,1
中国,教授,53,1：男,43：熊本県,1
中国,宗教,30,2：女,43：熊本県,1
中国,高度専門職１号イ,30,1：男,43：熊本県,2
中国,高度専門職１号イ,31,2：女,43：熊本県,1
中国,高度専門職１号イ,39,2：女,43：熊本県,1
中国,高度専門職１号ロ,27,2：女,43：熊本県,1
中国,高度専門職１号ロ,29,1：男,43：熊本県,1
中国,高度専門職１号ロ,29,2：女,43：熊本県,1
中国,高度専門職１号ロ,30,1：男,43：熊本県,2
中国,高度専門職１号ロ,32,1：男,43：熊本県,1
中国,高度専門職１号ロ,38,1：男,43：熊本県,1
中国,高度専門職１号ロ,53,1：男,43：熊本県,1
