国籍・地域,在留資格,年齢,性別,都道府県,在留外国人数
スリランカ,33：家族滞在,01歳,1:男,43：熊本県,1
スリランカ,33：家族滞在,06歳,1:男,43：熊本県,1
スリランカ,24：技能実習１号ロ,20歳,1:男,43：熊本県,1
スリランカ,16：技術・人文知識・国際業務,22歳,1:男,43：熊本県,1
スリランカ,24：技能実習１号ロ,22歳,1:男,43：熊本県,2
スリランカ,31：留学,22歳,1:男,43：熊本県,1
スリランカ,26：技能実習２号ロ,23歳,1:男,43：熊本県,1
スリランカ,31：留学,23歳,1:男,43：熊本県,1
スリランカ,16：技術・人文知識・国際業務,24歳,1:男,43：熊本県,2
スリランカ,26：技能実習２号ロ,24歳,1:男,43：熊本県,1
スリランカ,31：留学,24歳,1:男,43：熊本県,1
スリランカ,16：技術・人文知識・国際業務,25歳,1:男,43：熊本県,3
スリランカ,31：留学,25歳,1:男,43：熊本県,1
スリランカ,16：技術・人文知識・国際業務,26歳,1:男,43：熊本県,5
スリランカ,21：特定技能１号,26歳,1:男,43：熊本県,1
スリランカ,24：技能実習１号ロ,26歳,1:男,43：熊本県,2
スリランカ,31：留学,26歳,1:男,43：熊本県,2
スリランカ,36：日本人の配偶者等,26歳,1:男,43：熊本県,1
スリランカ,16：技術・人文知識・国際業務,27歳,1:男,43：熊本県,3
スリランカ,24：技能実習１号ロ,27歳,1:男,43：熊本県,1
スリランカ,26：技能実習２号ロ,27歳,1:男,43：熊本県,1
スリランカ,28：技能実習３号ロ,27歳,1:男,43：熊本県,1
スリランカ,36：日本人の配偶者等,27歳,1:男,43：熊本県,1
スリランカ,16：技術・人文知識・国際業務,28歳,1:男,43：熊本県,5
スリランカ,31：留学,28歳,1:男,43：熊本県,1
スリランカ,16：技術・人文知識・国際業務,29歳,1:男,43：熊本県,3
スリランカ,24：技能実習１号ロ,29歳,1:男,43：熊本県,1
スリランカ,31：留学,29歳,1:男,43：熊本県,2
スリランカ,16：技術・人文知識・国際業務,30歳,1:男,43：熊本県,5
スリランカ,20：技能,30歳,1:男,43：熊本県,1
スリランカ,28：技能実習３号ロ,30歳,1:男,43：熊本県,1
スリランカ,20：技能,31歳,1:男,43：熊本県,1
スリランカ,16：技術・人文知識・国際業務,32歳,1:男,43：熊本県,1
スリランカ,36：日本人の配偶者等,32歳,1:男,43：熊本県,1
スリランカ,16：技術・人文知識・国際業務,33歳,1:男,43：熊本県,2
スリランカ,26：技能実習２号ロ,33歳,1:男,43：熊本県,1
スリランカ,36：日本人の配偶者等,33歳,1:男,43：熊本県,1
スリランカ,16：技術・人文知識・国際業務,34歳,1:男,43：熊本県,1
スリランカ,26：技能実習２号ロ,34歳,1:男,43：熊本県,1
スリランカ,33：家族滞在,37歳,1:男,43：熊本県,1
スリランカ,35：永住者,37歳,1:男,43：熊本県,1
スリランカ,20：技能,38歳,1:男,43：熊本県,2
スリランカ,15：教育,41歳,1:男,43：熊本県,1
スリランカ,20：技能,41歳,1:男,43：熊本県,1
スリランカ,20：技能,44歳,1:男,43：熊本県,1
スリランカ,16：技術・人文知識・国際業務,45歳,1:男,43：熊本県,1
スリランカ,20：技能,45歳,1:男,43：熊本県,1
スリランカ,35：永住者,45歳,1:男,43：熊本県,1
スリランカ,16：技術・人文知識・国際業務,46歳,1:男,43：熊本県,1
スリランカ,20：技能,46歳,1:男,43：熊本県,1
スリランカ,20：技能,47歳,1:男,43：熊本県,1
スリランカ,20：技能,48歳,1:男,43：熊本県,1
スリランカ,35：永住者,48歳,1:男,43：熊本県,1
スリランカ,11：経営・管理,49歳,1:男,43：熊本県,1
スリランカ,16：技術・人文知識・国際業務,49歳,1:男,43：熊本県,2
スリランカ,20：技能,49歳,1:男,43：熊本県,3
スリランカ,35：永住者,54歳,1:男,43：熊本県,1
スリランカ,20：技能,60歳,1:男,43：熊本県,1
スリランカ,35：永住者,62歳,1:男,43：熊本県,1
スリランカ,35：永住者,66歳,1:男,43：熊本県,1
スリランカ,33：家族滞在,01歳,2:女,43：熊本県,1
スリランカ,33：家族滞在,02歳,2:女,43：熊本県,1
スリランカ,33：家族滞在,04歳,2:女,43：熊本県,1
スリランカ,33：家族滞在,05歳,2:女,43：熊本県,1
スリランカ,33：家族滞在,11歳,2:女,43：熊本県,1
スリランカ,33：家族滞在,12歳,2:女,43：熊本県,1
スリランカ,38：定住者,12歳,2:女,43：熊本県,1
スリランカ,33：家族滞在,13歳,2:女,43：熊本県,1
スリランカ,35：永住者,13歳,2:女,43：熊本県,1
スリランカ,33：家族滞在,15歳,2:女,43：熊本県,1
スリランカ,35：永住者,18歳,2:女,43：熊本県,1
スリランカ,35：永住者,20歳,2:女,43：熊本県,1
スリランカ,33：家族滞在,21歳,2:女,43：熊本県,1
スリランカ,33：家族滞在,24歳,2:女,43：熊本県,1
スリランカ,16：技術・人文知識・国際業務,25歳,2:女,43：熊本県,2
スリランカ,31：留学,26歳,2:女,43：熊本県,1
スリランカ,33：家族滞在,26歳,2:女,43：熊本県,1
スリランカ,16：技術・人文知識・国際業務,27歳,2:女,43：熊本県,2
スリランカ,33：家族滞在,27歳,2:女,43：熊本県,1
スリランカ,16：技術・人文知識・国際業務,29歳,2:女,43：熊本県,1
スリランカ,26：技能実習２号ロ,30歳,2:女,43：熊本県,1
スリランカ,33：家族滞在,30歳,2:女,43：熊本県,1
スリランカ,33：家族滞在,32歳,2:女,43：熊本県,1
スリランカ,16：技術・人文知識・国際業務,33歳,2:女,43：熊本県,1
スリランカ,26：技能実習２号ロ,34歳,2:女,43：熊本県,1
スリランカ,33：家族滞在,36歳,2:女,43：熊本県,1
スリランカ,11：経営・管理,37歳,2:女,43：熊本県,1
スリランカ,33：家族滞在,37歳,2:女,43：熊本県,1
スリランカ,33：家族滞在,42歳,2:女,43：熊本県,1
スリランカ,35：永住者,42歳,2:女,43：熊本県,1
スリランカ,35：永住者,47歳,2:女,43：熊本県,1
スリランカ,35：永住者,58歳,2:女,43：熊本県,1
スリランカ,35：永住者,60歳,2:女,43：熊本県,1
タイ,31：留学,19歳,1:男,43：熊本県,1
タイ,24：技能実習１号ロ,20歳,1:男,43：熊本県,3
タイ,38：定住者,20歳,1:男,43：熊本県,1
タイ,24：技能実習１号ロ,21歳,1:男,43：熊本県,4
タイ,31：留学,21歳,1:男,43：熊本県,2
タイ,24：技能実習１号ロ,22歳,1:男,43：熊本県,10
タイ,26：技能実習２号ロ,22歳,1:男,43：熊本県,10
タイ,34：特定活動,22歳,1:男,43：熊本県,1
タイ,21：特定技能１号,23歳,1:男,43：熊本県,2
タイ,24：技能実習１号ロ,23歳,1:男,43：熊本県,6
タイ,26：技能実習２号ロ,23歳,1:男,43：熊本県,16
タイ,28：技能実習３号ロ,23歳,1:男,43：熊本県,1
タイ,31：留学,23歳,1:男,43：熊本県,1
タイ,34：特定活動,23歳,1:男,43：熊本県,1
タイ,21：特定技能１号,24歳,1:男,43：熊本県,5
タイ,24：技能実習１号ロ,24歳,1:男,43：熊本県,1
タイ,26：技能実習２号ロ,24歳,1:男,43：熊本県,11
タイ,28：技能実習３号ロ,24歳,1:男,43：熊本県,3
タイ,31：留学,24歳,1:男,43：熊本県,1
タイ,33：家族滞在,24歳,1:男,43：熊本県,1
タイ,34：特定活動,24歳,1:男,43：熊本県,1
タイ,24：技能実習１号ロ,25歳,1:男,43：熊本県,2
タイ,26：技能実習２号ロ,25歳,1:男,43：熊本県,5
タイ,28：技能実習３号ロ,25歳,1:男,43：熊本県,3
タイ,31：留学,25歳,1:男,43：熊本県,1
タイ,34：特定活動,25歳,1:男,43：熊本県,1
タイ,21：特定技能１号,26歳,1:男,43：熊本県,1
タイ,26：技能実習２号ロ,26歳,1:男,43：熊本県,1
タイ,28：技能実習３号ロ,26歳,1:男,43：熊本県,5
タイ,34：特定活動,26歳,1:男,43：熊本県,1
タイ,21：特定技能１号,27歳,1:男,43：熊本県,1
タイ,24：技能実習１号ロ,27歳,1:男,43：熊本県,2
タイ,26：技能実習２号ロ,27歳,1:男,43：熊本県,1
タイ,28：技能実習３号ロ,27歳,1:男,43：熊本県,1
タイ,31：留学,27歳,1:男,43：熊本県,1
タイ,26：技能実習２号ロ,28歳,1:男,43：熊本県,1
タイ,28：技能実習３号ロ,28歳,1:男,43：熊本県,2
タイ,31：留学,28歳,1:男,43：熊本県,1
タイ,21：特定技能１号,29歳,1:男,43：熊本県,3
タイ,24：技能実習１号ロ,29歳,1:男,43：熊本県,2
タイ,26：技能実習２号ロ,29歳,1:男,43：熊本県,2
タイ,28：技能実習３号ロ,29歳,1:男,43：熊本県,4
タイ,31：留学,29歳,1:男,43：熊本県,1
タイ,33：家族滞在,29歳,1:男,43：熊本県,1
タイ,21：特定技能１号,30歳,1:男,43：熊本県,1
タイ,26：技能実習２号ロ,30歳,1:男,43：熊本県,2
タイ,28：技能実習３号ロ,30歳,1:男,43：熊本県,1
タイ,21：特定技能１号,31歳,1:男,43：熊本県,1
タイ,26：技能実習２号ロ,31歳,1:男,43：熊本県,1
タイ,31：留学,31歳,1:男,43：熊本県,1
タイ,17：企業内転勤,32歳,1:男,43：熊本県,1
タイ,21：特定技能１号,32歳,1:男,43：熊本県,2
タイ,24：技能実習１号ロ,32歳,1:男,43：熊本県,1
タイ,28：技能実習３号ロ,32歳,1:男,43：熊本県,1
タイ,34：特定活動,32歳,1:男,43：熊本県,1
タイ,03：教授,33歳,1:男,43：熊本県,1
タイ,26：技能実習２号ロ,33歳,1:男,43：熊本県,1
タイ,28：技能実習３号ロ,33歳,1:男,43：熊本県,1
タイ,17：企業内転勤,34歳,1:男,43：熊本県,1
タイ,24：技能実習１号ロ,34歳,1:男,43：熊本県,1
タイ,28：技能実習３号ロ,34歳,1:男,43：熊本県,1
タイ,26：技能実習２号ロ,35歳,1:男,43：熊本県,1
タイ,28：技能実習３号ロ,35歳,1:男,43：熊本県,1
タイ,26：技能実習２号ロ,37歳,1:男,43：熊本県,1
タイ,35：永住者,37歳,1:男,43：熊本県,1
タイ,17：企業内転勤,38歳,1:男,43：熊本県,1
タイ,28：技能実習３号ロ,41歳,1:男,43：熊本県,1
タイ,11：経営・管理,46歳,1:男,43：熊本県,1
タイ,35：永住者,47歳,1:男,43：熊本県,1
タイ,36：日本人の配偶者等,50歳,1:男,43：熊本県,1
タイ,38：定住者,65歳,1:男,43：熊本県,1
タイ,31：留学,18歳,2:女,43：熊本県,1
タイ,24：技能実習１号ロ,20歳,2:女,43：熊本県,1
タイ,26：技能実習２号ロ,20歳,2:女,43：熊本県,1
タイ,24：技能実習１号ロ,21歳,2:女,43：熊本県,4
タイ,26：技能実習２号ロ,21歳,2:女,43：熊本県,3
タイ,24：技能実習１号ロ,22歳,2:女,43：熊本県,1
タイ,26：技能実習２号ロ,22歳,2:女,43：熊本県,1
タイ,21：特定技能１号,23歳,2:女,43：熊本県,1
タイ,24：技能実習１号ロ,23歳,2:女,43：熊本県,4
タイ,26：技能実習２号ロ,23歳,2:女,43：熊本県,1
タイ,31：留学,23歳,2:女,43：熊本県,1
タイ,34：特定活動,23歳,2:女,43：熊本県,1
タイ,26：技能実習２号ロ,24歳,2:女,43：熊本県,9
タイ,28：技能実習３号ロ,24歳,2:女,43：熊本県,2
タイ,31：留学,24歳,2:女,43：熊本県,1
タイ,16：技術・人文知識・国際業務,25歳,2:女,43：熊本県,3
タイ,21：特定技能１号,25歳,2:女,43：熊本県,1
タイ,26：技能実習２号ロ,25歳,2:女,43：熊本県,7
タイ,28：技能実習３号ロ,25歳,2:女,43：熊本県,4
タイ,35：永住者,25歳,2:女,43：熊本県,1
タイ,16：技術・人文知識・国際業務,26歳,2:女,43：熊本県,4
タイ,24：技能実習１号ロ,26歳,2:女,43：熊本県,2
タイ,26：技能実習２号ロ,26歳,2:女,43：熊本県,4
タイ,31：留学,26歳,2:女,43：熊本県,2
タイ,21：特定技能１号,27歳,2:女,43：熊本県,1
タイ,24：技能実習１号ロ,27歳,2:女,43：熊本県,1
タイ,26：技能実習２号ロ,27歳,2:女,43：熊本県,3
タイ,28：技能実習３号ロ,27歳,2:女,43：熊本県,2
タイ,31：留学,27歳,2:女,43：熊本県,1
タイ,16：技術・人文知識・国際業務,28歳,2:女,43：熊本県,3
タイ,19：興行,28歳,2:女,43：熊本県,1
タイ,21：特定技能１号,28歳,2:女,43：熊本県,1
タイ,26：技能実習２号ロ,28歳,2:女,43：熊本県,1
タイ,28：技能実習３号ロ,28歳,2:女,43：熊本県,3
タイ,31：留学,28歳,2:女,43：熊本県,1
タイ,16：技術・人文知識・国際業務,29歳,2:女,43：熊本県,5
タイ,21：特定技能１号,29歳,2:女,43：熊本県,1
タイ,24：技能実習１号ロ,29歳,2:女,43：熊本県,1
タイ,26：技能実習２号ロ,29歳,2:女,43：熊本県,3
タイ,28：技能実習３号ロ,29歳,2:女,43：熊本県,2
タイ,31：留学,29歳,2:女,43：熊本県,1
タイ,36：日本人の配偶者等,29歳,2:女,43：熊本県,3
タイ,16：技術・人文知識・国際業務,30歳,2:女,43：熊本県,2
タイ,19：興行,30歳,2:女,43：熊本県,1
タイ,21：特定技能１号,30歳,2:女,43：熊本県,2
タイ,26：技能実習２号ロ,30歳,2:女,43：熊本県,2
タイ,28：技能実習３号ロ,30歳,2:女,43：熊本県,1
タイ,31：留学,30歳,2:女,43：熊本県,1
タイ,16：技術・人文知識・国際業務,31歳,2:女,43：熊本県,1
タイ,26：技能実習２号ロ,31歳,2:女,43：熊本県,1
タイ,28：技能実習３号ロ,31歳,2:女,43：熊本県,3
タイ,34：特定活動,31歳,2:女,43：熊本県,1
タイ,36：日本人の配偶者等,31歳,2:女,43：熊本県,1
タイ,16：技術・人文知識・国際業務,32歳,2:女,43：熊本県,3
タイ,21：特定技能１号,32歳,2:女,43：熊本県,1
タイ,35：永住者,32歳,2:女,43：熊本県,1
タイ,36：日本人の配偶者等,32歳,2:女,43：熊本県,2
タイ,38：定住者,32歳,2:女,43：熊本県,1
タイ,21：特定技能１号,33歳,2:女,43：熊本県,1
タイ,28：技能実習３号ロ,33歳,2:女,43：熊本県,2
タイ,31：留学,33歳,2:女,43：熊本県,1
タイ,34：特定活動,33歳,2:女,43：熊本県,1
タイ,36：日本人の配偶者等,33歳,2:女,43：熊本県,1
タイ,16：技術・人文知識・国際業務,34歳,2:女,43：熊本県,3
タイ,21：特定技能１号,34歳,2:女,43：熊本県,1
タイ,24：技能実習１号ロ,34歳,2:女,43：熊本県,1
タイ,28：技能実習３号ロ,34歳,2:女,43：熊本県,1
タイ,31：留学,34歳,2:女,43：熊本県,1
タイ,36：日本人の配偶者等,34歳,2:女,43：熊本県,1
タイ,19：興行,35歳,2:女,43：熊本県,1
タイ,28：技能実習３号ロ,35歳,2:女,43：熊本県,1
タイ,31：留学,35歳,2:女,43：熊本県,1
タイ,35：永住者,35歳,2:女,43：熊本県,1
タイ,36：日本人の配偶者等,35歳,2:女,43：熊本県,1
タイ,31：留学,36歳,2:女,43：熊本県,1
タイ,35：永住者,36歳,2:女,43：熊本県,1
タイ,36：日本人の配偶者等,36歳,2:女,43：熊本県,2
タイ,03：教授,37歳,2:女,43：熊本県,1
タイ,19：興行,37歳,2:女,43：熊本県,1
タイ,31：留学,37歳,2:女,43：熊本県,2
タイ,36：日本人の配偶者等,38歳,2:女,43：熊本県,1
タイ,35：永住者,39歳,2:女,43：熊本県,2
タイ,36：日本人の配偶者等,39歳,2:女,43：熊本県,1
タイ,21：特定技能１号,40歳,2:女,43：熊本県,1
タイ,31：留学,40歳,2:女,43：熊本県,2
タイ,35：永住者,40歳,2:女,43：熊本県,1
タイ,36：日本人の配偶者等,40歳,2:女,43：熊本県,1
タイ,36：日本人の配偶者等,41歳,2:女,43：熊本県,1
タイ,19：興行,42歳,2:女,43：熊本県,1
タイ,35：永住者,42歳,2:女,43：熊本県,3
タイ,36：日本人の配偶者等,42歳,2:女,43：熊本県,2
タイ,35：永住者,43歳,2:女,43：熊本県,1
タイ,36：日本人の配偶者等,43歳,2:女,43：熊本県,2
タイ,35：永住者,44歳,2:女,43：熊本県,3
タイ,17：企業内転勤,45歳,2:女,43：熊本県,1
タイ,35：永住者,45歳,2:女,43：熊本県,2
タイ,36：日本人の配偶者等,45歳,2:女,43：熊本県,2
タイ,35：永住者,46歳,2:女,43：熊本県,3
タイ,19：興行,47歳,2:女,43：熊本県,1
タイ,36：日本人の配偶者等,47歳,2:女,43：熊本県,2
タイ,35：永住者,48歳,2:女,43：熊本県,1
タイ,36：日本人の配偶者等,49歳,2:女,43：熊本県,1
タイ,35：永住者,50歳,2:女,43：熊本県,2
タイ,36：日本人の配偶者等,51歳,2:女,43：熊本県,1
タイ,36：日本人の配偶者等,52歳,2:女,43：熊本県,3
タイ,35：永住者,55歳,2:女,43：熊本県,2
タイ,35：永住者,56歳,2:女,43：熊本県,1
タイ,38：定住者,56歳,2:女,43：熊本県,1
タイ,35：永住者,57歳,2:女,43：熊本県,1
タイ,38：定住者,57歳,2:女,43：熊本県,1
タイ,35：永住者,58歳,2:女,43：熊本県,2
タイ,35：永住者,59歳,2:女,43：熊本県,3
タイ,36：日本人の配偶者等,59歳,2:女,43：熊本県,1
タイ,35：永住者,61歳,2:女,43：熊本県,1
タイ,35：永住者,65歳,2:女,43：熊本県,1
タイ,35：永住者,67歳,2:女,43：熊本県,1
タイ,35：永住者,72歳,2:女,43：熊本県,1
台湾,38：定住者,03歳,1:男,43：熊本県,2
台湾,33：家族滞在,05歳,1:男,43：熊本県,3
台湾,33：家族滞在,07歳,1:男,43：熊本県,1
台湾,31：留学,21歳,1:男,43：熊本県,3
台湾,31：留学,22歳,1:男,43：熊本県,1
台湾,16：技術・人文知識・国際業務,24歳,1:男,43：熊本県,1
台湾,16：技術・人文知識・国際業務,25歳,1:男,43：熊本県,1
台湾,16：技術・人文知識・国際業務,26歳,1:男,43：熊本県,3
台湾,36：日本人の配偶者等,26歳,1:男,43：熊本県,1
台湾,16：技術・人文知識・国際業務,27歳,1:男,43：熊本県,1
台湾,17：企業内転勤,27歳,1:男,43：熊本県,2
台湾,31：留学,27歳,1:男,43：熊本県,1
台湾,35：永住者,27歳,1:男,43：熊本県,1
台湾,16：技術・人文知識・国際業務,28歳,1:男,43：熊本県,7
台湾,08：高度専門職１号ロ,29歳,1:男,43：熊本県,1
台湾,16：技術・人文知識・国際業務,29歳,1:男,43：熊本県,2
台湾,03：教授,30歳,1:男,43：熊本県,1
台湾,16：技術・人文知識・国際業務,30歳,1:男,43：熊本県,1
台湾,31：留学,30歳,1:男,43：熊本県,1
台湾,36：日本人の配偶者等,31歳,1:男,43：熊本県,1
台湾,16：技術・人文知識・国際業務,32歳,1:男,43：熊本県,1
台湾,36：日本人の配偶者等,32歳,1:男,43：熊本県,1
台湾,16：技術・人文知識・国際業務,33歳,1:男,43：熊本県,1
台湾,17：企業内転勤,33歳,1:男,43：熊本県,2
台湾,20：技能,33歳,1:男,43：熊本県,1
台湾,07：高度専門職１号イ,34歳,1:男,43：熊本県,1
台湾,16：技術・人文知識・国際業務,34歳,1:男,43：熊本県,2
台湾,31：留学,34歳,1:男,43：熊本県,1
台湾,16：技術・人文知識・国際業務,35歳,1:男,43：熊本県,2
台湾,17：企業内転勤,35歳,1:男,43：熊本県,2
台湾,16：技術・人文知識・国際業務,36歳,1:男,43：熊本県,2
台湾,16：技術・人文知識・国際業務,37歳,1:男,43：熊本県,1
台湾,17：企業内転勤,37歳,1:男,43：熊本県,1
台湾,16：技術・人文知識・国際業務,38歳,1:男,43：熊本県,2
台湾,17：企業内転勤,38歳,1:男,43：熊本県,1
台湾,16：技術・人文知識・国際業務,39歳,1:男,43：熊本県,1
台湾,17：企業内転勤,39歳,1:男,43：熊本県,1
台湾,35：永住者,39歳,1:男,43：熊本県,1
台湾,36：日本人の配偶者等,39歳,1:男,43：熊本県,1
台湾,16：技術・人文知識・国際業務,40歳,1:男,43：熊本県,1
台湾,35：永住者,41歳,1:男,43：熊本県,1
台湾,17：企業内転勤,43歳,1:男,43：熊本県,1
台湾,35：永住者,43歳,1:男,43：熊本県,1
台湾,36：日本人の配偶者等,43歳,1:男,43：熊本県,1
台湾,35：永住者,46歳,1:男,43：熊本県,1
台湾,21：特定技能１号,47歳,1:男,43：熊本県,1
台湾,17：企業内転勤,48歳,1:男,43：熊本県,1
台湾,17：企業内転勤,49歳,1:男,43：熊本県,1
台湾,35：永住者,49歳,1:男,43：熊本県,1
台湾,17：企業内転勤,50歳,1:男,43：熊本県,1
台湾,11：経営・管理,54歳,1:男,43：熊本県,1
台湾,16：技術・人文知識・国際業務,54歳,1:男,43：熊本県,1
台湾,17：企業内転勤,55歳,1:男,43：熊本県,1
台湾,35：永住者,55歳,1:男,43：熊本県,1
台湾,35：永住者,58歳,1:男,43：熊本県,2
台湾,17：企業内転勤,59歳,1:男,43：熊本県,1
台湾,39：特別永住者,74歳,1:男,43：熊本県,1
台湾,34：特定活動,80歳以上,1:男,43：熊本県,1
台湾,35：永住者,80歳以上,1:男,43：熊本県,1
台湾,33：家族滞在,01歳,2:女,43：熊本県,1
台湾,36：日本人の配偶者等,07歳,2:女,43：熊本県,1
台湾,35：永住者,21歳,2:女,43：熊本県,1
台湾,16：技術・人文知識・国際業務,24歳,2:女,43：熊本県,1
台湾,17：企業内転勤,24歳,2:女,43：熊本県,1
台湾,16：技術・人文知識・国際業務,25歳,2:女,43：熊本県,2
台湾,34：特定活動,25歳,2:女,43：熊本県,1
台湾,16：技術・人文知識・国際業務,26歳,2:女,43：熊本県,1
台湾,33：家族滞在,26歳,2:女,43：熊本県,1
台湾,08：高度専門職１号ロ,27歳,2:女,43：熊本県,1
台湾,16：技術・人文知識・国際業務,27歳,2:女,43：熊本県,3
台湾,16：技術・人文知識・国際業務,28歳,2:女,43：熊本県,7
台湾,33：家族滞在,28歳,2:女,43：熊本県,2
台湾,35：永住者,28歳,2:女,43：熊本県,1
台湾,16：技術・人文知識・国際業務,29歳,2:女,43：熊本県,4
台湾,31：留学,29歳,2:女,43：熊本県,1
台湾,33：家族滞在,29歳,2:女,43：熊本県,1
台湾,35：永住者,29歳,2:女,43：熊本県,1
台湾,16：技術・人文知識・国際業務,30歳,2:女,43：熊本県,3
台湾,33：家族滞在,30歳,2:女,43：熊本県,1
台湾,36：日本人の配偶者等,30歳,2:女,43：熊本県,1
台湾,16：技術・人文知識・国際業務,31歳,2:女,43：熊本県,3
台湾,33：家族滞在,31歳,2:女,43：熊本県,1
台湾,36：日本人の配偶者等,31歳,2:女,43：熊本県,3
台湾,37：永住者の配偶者等,31歳,2:女,43：熊本県,1
台湾,16：技術・人文知識・国際業務,32歳,2:女,43：熊本県,3
台湾,33：家族滞在,32歳,2:女,43：熊本県,1
台湾,35：永住者,32歳,2:女,43：熊本県,1
台湾,36：日本人の配偶者等,32歳,2:女,43：熊本県,1
台湾,16：技術・人文知識・国際業務,33歳,2:女,43：熊本県,4
台湾,17：企業内転勤,33歳,2:女,43：熊本県,1
台湾,35：永住者,33歳,2:女,43：熊本県,1
台湾,36：日本人の配偶者等,33歳,2:女,43：熊本県,2
台湾,16：技術・人文知識・国際業務,34歳,2:女,43：熊本県,2
台湾,36：日本人の配偶者等,34歳,2:女,43：熊本県,2
台湾,16：技術・人文知識・国際業務,35歳,2:女,43：熊本県,4
台湾,35：永住者,35歳,2:女,43：熊本県,2
台湾,36：日本人の配偶者等,35歳,2:女,43：熊本県,1
台湾,16：技術・人文知識・国際業務,36歳,2:女,43：熊本県,2
台湾,35：永住者,36歳,2:女,43：熊本県,2
台湾,36：日本人の配偶者等,36歳,2:女,43：熊本県,1
台湾,16：技術・人文知識・国際業務,37歳,2:女,43：熊本県,1
台湾,33：家族滞在,37歳,2:女,43：熊本県,1
台湾,35：永住者,37歳,2:女,43：熊本県,2
台湾,16：技術・人文知識・国際業務,38歳,2:女,43：熊本県,2
台湾,35：永住者,38歳,2:女,43：熊本県,2
台湾,36：日本人の配偶者等,38歳,2:女,43：熊本県,1
台湾,16：技術・人文知識・国際業務,39歳,2:女,43：熊本県,1
台湾,35：永住者,39歳,2:女,43：熊本県,4
台湾,16：技術・人文知識・国際業務,40歳,2:女,43：熊本県,1
台湾,17：企業内転勤,40歳,2:女,43：熊本県,1
台湾,33：家族滞在,40歳,2:女,43：熊本県,1
台湾,35：永住者,40歳,2:女,43：熊本県,1
台湾,36：日本人の配偶者等,40歳,2:女,43：熊本県,2
台湾,35：永住者,41歳,2:女,43：熊本県,4
台湾,36：日本人の配偶者等,41歳,2:女,43：熊本県,2
台湾,17：企業内転勤,42歳,2:女,43：熊本県,1
台湾,33：家族滞在,42歳,2:女,43：熊本県,1
台湾,35：永住者,42歳,2:女,43：熊本県,2
台湾,36：日本人の配偶者等,42歳,2:女,43：熊本県,2
台湾,16：技術・人文知識・国際業務,44歳,2:女,43：熊本県,1
台湾,35：永住者,44歳,2:女,43：熊本県,1
台湾,36：日本人の配偶者等,44歳,2:女,43：熊本県,1
台湾,16：技術・人文知識・国際業務,45歳,2:女,43：熊本県,1
台湾,35：永住者,45歳,2:女,43：熊本県,1
台湾,37：永住者の配偶者等,45歳,2:女,43：熊本県,1
台湾,16：技術・人文知識・国際業務,46歳,2:女,43：熊本県,1
台湾,35：永住者,46歳,2:女,43：熊本県,1
台湾,36：日本人の配偶者等,46歳,2:女,43：熊本県,1
台湾,38：定住者,46歳,2:女,43：熊本県,1
台湾,35：永住者,47歳,2:女,43：熊本県,1
台湾,35：永住者,48歳,2:女,43：熊本県,1
台湾,33：家族滞在,49歳,2:女,43：熊本県,1
台湾,35：永住者,50歳,2:女,43：熊本県,2
台湾,16：技術・人文知識・国際業務,51歳,2:女,43：熊本県,1
台湾,35：永住者,51歳,2:女,43：熊本県,1
台湾,35：永住者,52歳,2:女,43：熊本県,5
台湾,35：永住者,53歳,2:女,43：熊本県,2
台湾,36：日本人の配偶者等,53歳,2:女,43：熊本県,1
台湾,35：永住者,54歳,2:女,43：熊本県,1
台湾,35：永住者,55歳,2:女,43：熊本県,1
台湾,35：永住者,56歳,2:女,43：熊本県,2
台湾,35：永住者,57歳,2:女,43：熊本県,1
台湾,36：日本人の配偶者等,57歳,2:女,43：熊本県,1
台湾,35：永住者,58歳,2:女,43：熊本県,2
台湾,35：永住者,59歳,2:女,43：熊本県,1
台湾,35：永住者,60歳,2:女,43：熊本県,2
台湾,35：永住者,61歳,2:女,43：熊本県,1
台湾,35：永住者,63歳,2:女,43：熊本県,2
台湾,35：永住者,65歳,2:女,43：熊本県,1
台湾,39：特別永住者,70歳,2:女,43：熊本県,1
台湾,35：永住者,73歳,2:女,43：熊本県,1
台湾,35：永住者,75歳,2:女,43：熊本県,1
台湾,34：特定活動,78歳,2:女,43：熊本県,1
台湾,35：永住者,78歳,2:女,43：熊本県,1
台湾,35：永住者,80歳以上,2:女,43：熊本県,1
中国,33：家族滞在,00歳,1:男,43：熊本県,1
中国,35：永住者,00歳,1:男,43：熊本県,3
中国,37：永住者の配偶者等,00歳,1:男,43：熊本県,2
中国,33：家族滞在,01歳,1:男,43：熊本県,1
中国,35：永住者,01歳,1:男,43：熊本県,3
中国,37：永住者の配偶者等,01歳,1:男,43：熊本県,1
中国,33：家族滞在,02歳,1:男,43：熊本県,7
中国,35：永住者,02歳,1:男,43：熊本県,5
中国,37：永住者の配偶者等,02歳,1:男,43：熊本県,4
中国,33：家族滞在,03歳,1:男,43：熊本県,2
中国,35：永住者,03歳,1:男,43：熊本県,4
中国,37：永住者の配偶者等,03歳,1:男,43：熊本県,2
中国,33：家族滞在,04歳,1:男,43：熊本県,2
中国,35：永住者,04歳,1:男,43：熊本県,6
中国,38：定住者,04歳,1:男,43：熊本県,1
中国,33：家族滞在,05歳,1:男,43：熊本県,5
中国,35：永住者,05歳,1:男,43：熊本県,6
