国籍・地域,在留資格,年齢,性別,都道府県,在留外国人数
中国,26：技能実習２号ロ,46,2：女,43：熊本県,11
中国,26：技能実習２号ロ,47,2：女,43：熊本県,13
中国,26：技能実習２号ロ,48,2：女,43：熊本県,11
中国,26：技能実習２号ロ,49,2：女,43：熊本県,3
中国,26：技能実習２号ロ,50,2：女,43：熊本県,2
中国,26：技能実習２号ロ,51,2：女,43：熊本県,1
中国,28：技能実習３号ロ,23,1：男,43：熊本県,1
中国,28：技能実習３号ロ,23,2：女,43：熊本県,2
中国,28：技能実習３号ロ,24,1：男,43：熊本県,1
中国,28：技能実習３号ロ,24,2：女,43：熊本県,1
中国,28：技能実習３号ロ,27,1：男,43：熊本県,1
中国,28：技能実習３号ロ,29,2：女,43：熊本県,1
中国,28：技能実習３号ロ,31,2：女,43：熊本県,3
中国,28：技能実習３号ロ,32,1：男,43：熊本県,1
中国,28：技能実習３号ロ,32,2：女,43：熊本県,2
中国,28：技能実習３号ロ,33,1：男,43：熊本県,1
中国,28：技能実習３号ロ,33,2：女,43：熊本県,4
中国,28：技能実習３号ロ,34,1：男,43：熊本県,2
中国,28：技能実習３号ロ,34,2：女,43：熊本県,1
中国,28：技能実習３号ロ,35,1：男,43：熊本県,1
中国,28：技能実習３号ロ,35,2：女,43：熊本県,1
中国,28：技能実習３号ロ,36,1：男,43：熊本県,2
中国,28：技能実習３号ロ,37,2：女,43：熊本県,3
中国,28：技能実習３号ロ,38,1：男,43：熊本県,2
中国,28：技能実習３号ロ,38,2：女,43：熊本県,3
中国,28：技能実習３号ロ,39,1：男,43：熊本県,1
中国,28：技能実習３号ロ,39,2：女,43：熊本県,3
中国,28：技能実習３号ロ,40,1：男,43：熊本県,1
中国,28：技能実習３号ロ,40,2：女,43：熊本県,1
中国,28：技能実習３号ロ,41,1：男,43：熊本県,1
中国,28：技能実習３号ロ,41,2：女,43：熊本県,4
中国,28：技能実習３号ロ,42,1：男,43：熊本県,2
中国,28：技能実習３号ロ,42,2：女,43：熊本県,3
中国,28：技能実習３号ロ,43,2：女,43：熊本県,1
中国,28：技能実習３号ロ,44,2：女,43：熊本県,3
中国,28：技能実習３号ロ,45,2：女,43：熊本県,3
中国,28：技能実習３号ロ,47,2：女,43：熊本県,6
中国,28：技能実習３号ロ,48,2：女,43：熊本県,4
中国,28：技能実習３号ロ,50,2：女,43：熊本県,1
中国,28：技能実習３号ロ,51,2：女,43：熊本県,1
中国,28：技能実習３号ロ,52,2：女,43：熊本県,1
中国,29：文化活動,29,2：女,43：熊本県,1
中国,29：文化活動,30,1：男,43：熊本県,1
中国,29：文化活動,32,1：男,43：熊本県,1
中国,29：文化活動,34,1：男,43：熊本県,1
中国,29：文化活動,34,2：女,43：熊本県,1
中国,31：留学,17,1：男,43：熊本県,1
中国,31：留学,17,2：女,43：熊本県,1
中国,31：留学,18,1：男,43：熊本県,1
中国,31：留学,18,2：女,43：熊本県,2
中国,31：留学,19,1：男,43：熊本県,4
中国,31：留学,19,2：女,43：熊本県,4
中国,31：留学,20,1：男,43：熊本県,27
中国,31：留学,20,2：女,43：熊本県,7
中国,31：留学,21,1：男,43：熊本県,26
中国,31：留学,21,2：女,43：熊本県,12
中国,31：留学,22,1：男,43：熊本県,23
中国,31：留学,22,2：女,43：熊本県,20
中国,31：留学,23,1：男,43：熊本県,22
中国,31：留学,23,2：女,43：熊本県,21
中国,31：留学,24,1：男,43：熊本県,37
中国,31：留学,24,2：女,43：熊本県,19
中国,31：留学,25,1：男,43：熊本県,25
中国,31：留学,25,2：女,43：熊本県,11
中国,31：留学,26,1：男,43：熊本県,10
中国,31：留学,26,2：女,43：熊本県,7
中国,31：留学,27,1：男,43：熊本県,17
中国,31：留学,27,2：女,43：熊本県,11
中国,31：留学,28,1：男,43：熊本県,8
中国,31：留学,28,2：女,43：熊本県,5
中国,31：留学,29,1：男,43：熊本県,5
中国,31：留学,29,2：女,43：熊本県,5
中国,31：留学,30,1：男,43：熊本県,5
中国,31：留学,30,2：女,43：熊本県,2
中国,31：留学,31,1：男,43：熊本県,3
中国,31：留学,31,2：女,43：熊本県,1
中国,31：留学,32,1：男,43：熊本県,2
中国,31：留学,32,2：女,43：熊本県,4
中国,31：留学,33,1：男,43：熊本県,1
中国,31：留学,33,2：女,43：熊本県,1
中国,31：留学,34,1：男,43：熊本県,3
中国,31：留学,35,2：女,43：熊本県,4
中国,31：留学,36,2：女,43：熊本県,2
中国,33：家族滞在,0,1：男,43：熊本県,2
中国,33：家族滞在,0,2：女,43：熊本県,5
中国,33：家族滞在,1,1：男,43：熊本県,6
中国,33：家族滞在,1,2：女,43：熊本県,3
中国,33：家族滞在,2,1：男,43：熊本県,1
中国,33：家族滞在,2,2：女,43：熊本県,1
中国,33：家族滞在,3,1：男,43：熊本県,2
中国,33：家族滞在,3,2：女,43：熊本県,3
中国,33：家族滞在,4,1：男,43：熊本県,6
中国,33：家族滞在,4,2：女,43：熊本県,3
中国,33：家族滞在,5,1：男,43：熊本県,5
中国,33：家族滞在,5,2：女,43：熊本県,3
中国,33：家族滞在,6,1：男,43：熊本県,3
中国,33：家族滞在,6,2：女,43：熊本県,2
中国,33：家族滞在,7,2：女,43：熊本県,5
中国,33：家族滞在,8,2：女,43：熊本県,2
中国,33：家族滞在,9,1：男,43：熊本県,1
中国,33：家族滞在,9,2：女,43：熊本県,1
中国,33：家族滞在,10,1：男,43：熊本県,3
中国,33：家族滞在,11,1：男,43：熊本県,3
中国,33：家族滞在,12,1：男,43：熊本県,2
中国,33：家族滞在,12,2：女,43：熊本県,1
中国,33：家族滞在,14,1：男,43：熊本県,1
中国,33：家族滞在,14,2：女,43：熊本県,1
中国,33：家族滞在,15,2：女,43：熊本県,1
中国,33：家族滞在,16,2：女,43：熊本県,1
中国,33：家族滞在,17,2：女,43：熊本県,1
中国,33：家族滞在,18,1：男,43：熊本県,2
中国,33：家族滞在,20,1：男,43：熊本県,1
中国,33：家族滞在,22,2：女,43：熊本県,1
中国,33：家族滞在,23,2：女,43：熊本県,1
中国,33：家族滞在,24,2：女,43：熊本県,1
中国,33：家族滞在,25,1：男,43：熊本県,1
中国,33：家族滞在,25,2：女,43：熊本県,2
中国,33：家族滞在,26,1：男,43：熊本県,4
中国,33：家族滞在,26,2：女,43：熊本県,1
中国,33：家族滞在,27,1：男,43：熊本県,1
中国,33：家族滞在,27,2：女,43：熊本県,1
中国,33：家族滞在,28,1：男,43：熊本県,1
中国,33：家族滞在,28,2：女,43：熊本県,2
中国,33：家族滞在,29,1：男,43：熊本県,1
中国,33：家族滞在,29,2：女,43：熊本県,2
中国,33：家族滞在,31,1：男,43：熊本県,4
中国,33：家族滞在,31,2：女,43：熊本県,1
中国,33：家族滞在,32,1：男,43：熊本県,1
中国,33：家族滞在,32,2：女,43：熊本県,4
中国,33：家族滞在,33,1：男,43：熊本県,1
中国,33：家族滞在,33,2：女,43：熊本県,1
中国,33：家族滞在,34,1：男,43：熊本県,1
中国,33：家族滞在,34,2：女,43：熊本県,6
中国,33：家族滞在,35,2：女,43：熊本県,3
中国,33：家族滞在,36,2：女,43：熊本県,1
中国,33：家族滞在,37,1：男,43：熊本県,1
中国,33：家族滞在,37,2：女,43：熊本県,3
中国,33：家族滞在,38,1：男,43：熊本県,1
中国,33：家族滞在,38,2：女,43：熊本県,2
中国,33：家族滞在,39,1：男,43：熊本県,2
中国,33：家族滞在,39,2：女,43：熊本県,3
中国,33：家族滞在,41,2：女,43：熊本県,3
中国,33：家族滞在,43,2：女,43：熊本県,3
中国,33：家族滞在,44,1：男,43：熊本県,2
中国,33：家族滞在,44,2：女,43：熊本県,4
中国,33：家族滞在,45,2：女,43：熊本県,2
中国,33：家族滞在,46,1：男,43：熊本県,1
中国,33：家族滞在,46,2：女,43：熊本県,2
中国,33：家族滞在,48,1：男,43：熊本県,1
中国,33：家族滞在,48,2：女,43：熊本県,3
中国,33：家族滞在,49,1：男,43：熊本県,1
中国,33：家族滞在,49,2：女,43：熊本県,3
中国,33：家族滞在,50,2：女,43：熊本県,3
中国,33：家族滞在,51,1：男,43：熊本県,1
中国,33：家族滞在,51,2：女,43：熊本県,2
中国,33：家族滞在,52,1：男,43：熊本県,1
中国,33：家族滞在,55,2：女,43：熊本県,1
中国,33：家族滞在,60,1：男,43：熊本県,1
中国,33：家族滞在,61,2：女,43：熊本県,1
中国,34：特定活動,1,2：女,43：熊本県,1
中国,34：特定活動,22,2：女,43：熊本県,1
中国,34：特定活動,23,1：男,43：熊本県,3
中国,34：特定活動,24,2：女,43：熊本県,2
中国,34：特定活動,25,2：女,43：熊本県,3
中国,34：特定活動,26,1：男,43：熊本県,1
中国,34：特定活動,27,1：男,43：熊本県,1
中国,34：特定活動,27,2：女,43：熊本県,1
中国,34：特定活動,28,1：男,43：熊本県,2
中国,34：特定活動,29,1：男,43：熊本県,1
中国,34：特定活動,29,2：女,43：熊本県,2
中国,34：特定活動,30,2：女,43：熊本県,3
中国,34：特定活動,31,1：男,43：熊本県,1
中国,34：特定活動,31,2：女,43：熊本県,1
中国,34：特定活動,32,1：男,43：熊本県,3
中国,34：特定活動,32,2：女,43：熊本県,2
中国,34：特定活動,33,2：女,43：熊本県,3
中国,34：特定活動,34,1：男,43：熊本県,3
中国,34：特定活動,34,2：女,43：熊本県,2
中国,34：特定活動,35,1：男,43：熊本県,2
中国,34：特定活動,35,2：女,43：熊本県,4
中国,34：特定活動,36,1：男,43：熊本県,1
中国,34：特定活動,36,2：女,43：熊本県,3
中国,34：特定活動,37,1：男,43：熊本県,1
中国,34：特定活動,37,2：女,43：熊本県,2
中国,34：特定活動,38,1：男,43：熊本県,1
中国,34：特定活動,38,2：女,43：熊本県,4
中国,34：特定活動,39,1：男,43：熊本県,1
中国,34：特定活動,39,2：女,43：熊本県,3
中国,34：特定活動,40,1：男,43：熊本県,3
中国,34：特定活動,40,2：女,43：熊本県,1
中国,34：特定活動,41,1：男,43：熊本県,2
中国,34：特定活動,41,2：女,43：熊本県,1
中国,34：特定活動,42,1：男,43：熊本県,1
中国,34：特定活動,42,2：女,43：熊本県,5
中国,34：特定活動,43,2：女,43：熊本県,1
中国,34：特定活動,44,2：女,43：熊本県,6
中国,34：特定活動,45,1：男,43：熊本県,2
中国,34：特定活動,45,2：女,43：熊本県,4
中国,34：特定活動,46,1：男,43：熊本県,1
中国,34：特定活動,46,2：女,43：熊本県,2
中国,34：特定活動,47,2：女,43：熊本県,1
中国,34：特定活動,48,2：女,43：熊本県,1
中国,34：特定活動,61,1：男,43：熊本県,1
中国,34：特定活動,70,1：男,43：熊本県,1
中国,34：特定活動,80歳以上,2：女,43：熊本県,2
中国,35：永住者,0,1：男,43：熊本県,2
中国,35：永住者,0,2：女,43：熊本県,4
中国,35：永住者,1,1：男,43：熊本県,5
中国,35：永住者,1,2：女,43：熊本県,3
中国,35：永住者,2,1：男,43：熊本県,4
中国,35：永住者,2,2：女,43：熊本県,2
中国,35：永住者,3,1：男,43：熊本県,6
中国,35：永住者,3,2：女,43：熊本県,6
中国,35：永住者,4,1：男,43：熊本県,5
中国,35：永住者,4,2：女,43：熊本県,2
中国,35：永住者,5,1：男,43：熊本県,4
中国,35：永住者,5,2：女,43：熊本県,4
中国,35：永住者,6,1：男,43：熊本県,7
中国,35：永住者,6,2：女,43：熊本県,6
中国,35：永住者,7,1：男,43：熊本県,6
中国,35：永住者,7,2：女,43：熊本県,3
中国,35：永住者,8,1：男,43：熊本県,5
中国,35：永住者,8,2：女,43：熊本県,13
中国,35：永住者,9,1：男,43：熊本県,9
中国,35：永住者,9,2：女,43：熊本県,10
中国,35：永住者,10,1：男,43：熊本県,5
中国,35：永住者,10,2：女,43：熊本県,9
中国,35：永住者,11,1：男,43：熊本県,7
中国,35：永住者,11,2：女,43：熊本県,8
中国,35：永住者,12,1：男,43：熊本県,5
中国,35：永住者,12,2：女,43：熊本県,5
中国,35：永住者,13,1：男,43：熊本県,7
中国,35：永住者,13,2：女,43：熊本県,4
中国,35：永住者,14,1：男,43：熊本県,5
中国,35：永住者,14,2：女,43：熊本県,3
中国,35：永住者,15,1：男,43：熊本県,7
中国,35：永住者,15,2：女,43：熊本県,5
中国,35：永住者,16,1：男,43：熊本県,8
中国,35：永住者,17,1：男,43：熊本県,5
中国,35：永住者,17,2：女,43：熊本県,4
中国,35：永住者,18,1：男,43：熊本県,1
中国,35：永住者,18,2：女,43：熊本県,4
中国,35：永住者,19,2：女,43：熊本県,7
中国,35：永住者,20,1：男,43：熊本県,3
中国,35：永住者,20,2：女,43：熊本県,8
中国,35：永住者,21,1：男,43：熊本県,6
中国,35：永住者,21,2：女,43：熊本県,5
中国,35：永住者,22,1：男,43：熊本県,7
中国,35：永住者,22,2：女,43：熊本県,6
中国,35：永住者,23,1：男,43：熊本県,6
中国,35：永住者,23,2：女,43：熊本県,6
中国,35：永住者,24,1：男,43：熊本県,5
中国,35：永住者,24,2：女,43：熊本県,6
中国,35：永住者,25,1：男,43：熊本県,6
中国,35：永住者,25,2：女,43：熊本県,5
中国,35：永住者,26,1：男,43：熊本県,4
中国,35：永住者,26,2：女,43：熊本県,4
中国,35：永住者,27,1：男,43：熊本県,7
中国,35：永住者,27,2：女,43：熊本県,9
中国,35：永住者,28,1：男,43：熊本県,2
中国,35：永住者,28,2：女,43：熊本県,5
中国,35：永住者,29,1：男,43：熊本県,3
中国,35：永住者,29,2：女,43：熊本県,6
中国,35：永住者,30,1：男,43：熊本県,6
中国,35：永住者,30,2：女,43：熊本県,3
中国,35：永住者,31,1：男,43：熊本県,8
中国,35：永住者,31,2：女,43：熊本県,12
中国,35：永住者,32,1：男,43：熊本県,8
中国,35：永住者,32,2：女,43：熊本県,7
中国,35：永住者,33,1：男,43：熊本県,11
中国,35：永住者,33,2：女,43：熊本県,14
中国,35：永住者,34,1：男,43：熊本県,9
中国,35：永住者,34,2：女,43：熊本県,29
中国,35：永住者,35,1：男,43：熊本県,6
中国,35：永住者,35,2：女,43：熊本県,15
中国,35：永住者,36,1：男,43：熊本県,9
中国,35：永住者,36,2：女,43：熊本県,20
中国,35：永住者,37,1：男,43：熊本県,7
中国,35：永住者,37,2：女,43：熊本県,9
中国,35：永住者,38,1：男,43：熊本県,9
中国,35：永住者,38,2：女,43：熊本県,36
中国,35：永住者,39,1：男,43：熊本県,9
中国,35：永住者,39,2：女,43：熊本県,42
中国,35：永住者,40,1：男,43：熊本県,12
中国,35：永住者,40,2：女,43：熊本県,29
中国,35：永住者,41,1：男,43：熊本県,8
中国,35：永住者,41,2：女,43：熊本県,34
中国,35：永住者,42,1：男,43：熊本県,10
中国,35：永住者,42,2：女,43：熊本県,29
中国,35：永住者,43,1：男,43：熊本県,9
中国,35：永住者,43,2：女,43：熊本県,30
中国,35：永住者,44,1：男,43：熊本県,8
中国,35：永住者,44,2：女,43：熊本県,31
中国,35：永住者,45,1：男,43：熊本県,7
中国,35：永住者,45,2：女,43：熊本県,23
中国,35：永住者,46,1：男,43：熊本県,7
中国,35：永住者,46,2：女,43：熊本県,30
中国,35：永住者,47,1：男,43：熊本県,5
中国,35：永住者,47,2：女,43：熊本県,36
中国,35：永住者,48,1：男,43：熊本県,11
中国,35：永住者,48,2：女,43：熊本県,34
中国,35：永住者,49,1：男,43：熊本県,6
中国,35：永住者,49,2：女,43：熊本県,36
中国,35：永住者,50,1：男,43：熊本県,13
中国,35：永住者,50,2：女,43：熊本県,32
中国,35：永住者,51,1：男,43：熊本県,6
中国,35：永住者,51,2：女,43：熊本県,32
中国,35：永住者,52,1：男,43：熊本県,6
中国,35：永住者,52,2：女,43：熊本県,34
中国,35：永住者,53,1：男,43：熊本県,9
中国,35：永住者,53,2：女,43：熊本県,26
中国,35：永住者,54,1：男,43：熊本県,7
中国,35：永住者,54,2：女,43：熊本県,20
中国,35：永住者,55,1：男,43：熊本県,5
中国,35：永住者,55,2：女,43：熊本県,11
中国,35：永住者,56,1：男,43：熊本県,11
中国,35：永住者,56,2：女,43：熊本県,11
中国,35：永住者,57,1：男,43：熊本県,8
中国,35：永住者,57,2：女,43：熊本県,20
中国,35：永住者,58,1：男,43：熊本県,10
中国,35：永住者,58,2：女,43：熊本県,16
中国,35：永住者,59,1：男,43：熊本県,8
中国,35：永住者,59,2：女,43：熊本県,9
中国,35：永住者,60,1：男,43：熊本県,6
中国,35：永住者,60,2：女,43：熊本県,6
中国,35：永住者,61,1：男,43：熊本県,6
中国,35：永住者,61,2：女,43：熊本県,6
中国,35：永住者,62,1：男,43：熊本県,6
中国,35：永住者,62,2：女,43：熊本県,6
中国,35：永住者,63,1：男,43：熊本県,7
中国,35：永住者,63,2：女,43：熊本県,7
中国,35：永住者,64,1：男,43：熊本県,7
中国,35：永住者,64,2：女,43：熊本県,6
中国,35：永住者,65,1：男,43：熊本県,1
中国,35：永住者,65,2：女,43：熊本県,8
中国,35：永住者,66,1：男,43：熊本県,5
中国,35：永住者,66,2：女,43：熊本県,4
中国,35：永住者,67,1：男,43：熊本県,4
中国,35：永住者,67,2：女,43：熊本県,1
中国,35：永住者,68,1：男,43：熊本県,6
中国,35：永住者,68,2：女,43：熊本県,9
中国,35：永住者,69,1：男,43：熊本県,2
中国,35：永住者,69,2：女,43：熊本県,2
中国,35：永住者,70,1：男,43：熊本県,5
中国,35：永住者,70,2：女,43：熊本県,4
中国,35：永住者,71,1：男,43：熊本県,7
中国,35：永住者,71,2：女,43：熊本県,7
中国,35：永住者,72,1：男,43：熊本県,3
中国,35：永住者,72,2：女,43：熊本県,9
中国,35：永住者,73,1：男,43：熊本県,1
中国,35：永住者,73,2：女,43：熊本県,5
中国,35：永住者,74,1：男,43：熊本県,2
中国,35：永住者,74,2：女,43：熊本県,5
中国,35：永住者,75,1：男,43：熊本県,1
中国,35：永住者,75,2：女,43：熊本県,2
中国,35：永住者,76,1：男,43：熊本県,2
中国,35：永住者,77,1：男,43：熊本県,2
中国,35：永住者,78,2：女,43：熊本県,1
中国,35：永住者,79,1：男,43：熊本県,3
中国,35：永住者,79,2：女,43：熊本県,2
中国,35：永住者,80歳以上,1：男,43：熊本県,8
中国,35：永住者,80歳以上,2：女,43：熊本県,7
中国,36：日本人の配偶者等,1,2：女,43：熊本県,1
中国,36：日本人の配偶者等,11,1：男,43：熊本県,1
中国,36：日本人の配偶者等,18,1：男,43：熊本県,1
中国,36：日本人の配偶者等,23,2：女,43：熊本県,1
中国,36：日本人の配偶者等,25,2：女,43：熊本県,1
中国,36：日本人の配偶者等,26,2：女,43：熊本県,1
中国,36：日本人の配偶者等,27,2：女,43：熊本県,2
中国,36：日本人の配偶者等,29,1：男,43：熊本県,1
中国,36：日本人の配偶者等,29,2：女,43：熊本県,1
中国,36：日本人の配偶者等,30,1：男,43：熊本県,1
中国,36：日本人の配偶者等,30,2：女,43：熊本県,10
中国,36：日本人の配偶者等,31,1：男,43：熊本県,1
中国,36：日本人の配偶者等,31,2：女,43：熊本県,3
中国,36：日本人の配偶者等,32,2：女,43：熊本県,6
中国,36：日本人の配偶者等,33,1：男,43：熊本県,1
中国,36：日本人の配偶者等,33,2：女,43：熊本県,6
中国,36：日本人の配偶者等,34,2：女,43：熊本県,4
中国,36：日本人の配偶者等,35,1：男,43：熊本県,1
中国,36：日本人の配偶者等,35,2：女,43：熊本県,3
中国,36：日本人の配偶者等,36,2：女,43：熊本県,3
中国,36：日本人の配偶者等,37,1：男,43：熊本県,1
中国,36：日本人の配偶者等,37,2：女,43：熊本県,6
中国,36：日本人の配偶者等,38,2：女,43：熊本県,3
中国,36：日本人の配偶者等,39,1：男,43：熊本県,3
中国,36：日本人の配偶者等,39,2：女,43：熊本県,8
中国,36：日本人の配偶者等,40,2：女,43：熊本県,5
中国,36：日本人の配偶者等,41,1：男,43：熊本県,1
中国,36：日本人の配偶者等,41,2：女,43：熊本県,6
中国,36：日本人の配偶者等,42,1：男,43：熊本県,1
中国,36：日本人の配偶者等,42,2：女,43：熊本県,7
中国,36：日本人の配偶者等,43,2：女,43：熊本県,8
中国,36：日本人の配偶者等,44,2：女,43：熊本県,2
中国,36：日本人の配偶者等,45,1：男,43：熊本県,1
中国,36：日本人の配偶者等,45,2：女,43：熊本県,4
中国,36：日本人の配偶者等,46,1：男,43：熊本県,1
中国,36：日本人の配偶者等,46,2：女,43：熊本県,3
中国,36：日本人の配偶者等,47,1：男,43：熊本県,1
中国,36：日本人の配偶者等,47,2：女,43：熊本県,9
中国,36：日本人の配偶者等,48,1：男,43：熊本県,1
中国,36：日本人の配偶者等,48,2：女,43：熊本県,6
中国,36：日本人の配偶者等,49,1：男,43：熊本県,1
中国,36：日本人の配偶者等,49,2：女,43：熊本県,4
中国,36：日本人の配偶者等,50,2：女,43：熊本県,6
中国,36：日本人の配偶者等,51,2：女,43：熊本県,6
中国,36：日本人の配偶者等,52,2：女,43：熊本県,3
中国,36：日本人の配偶者等,53,2：女,43：熊本県,1
中国,36：日本人の配偶者等,56,2：女,43：熊本県,1
中国,36：日本人の配偶者等,57,2：女,43：熊本県,5
中国,36：日本人の配偶者等,58,1：男,43：熊本県,1
中国,36：日本人の配偶者等,58,2：女,43：熊本県,1
中国,36：日本人の配偶者等,61,2：女,43：熊本県,1
中国,36：日本人の配偶者等,64,1：男,43：熊本県,1
中国,36：日本人の配偶者等,64,2：女,43：熊本県,1
中国,36：日本人の配偶者等,65,2：女,43：熊本県,1
中国,36：日本人の配偶者等,67,1：男,43：熊本県,1
中国,36：日本人の配偶者等,76,1：男,43：熊本県,1
中国,36：日本人の配偶者等,77,1：男,43：熊本県,1
中国,36：日本人の配偶者等,77,2：女,43：熊本県,1
中国,37：永住者の配偶者等,0,1：男,43：熊本県,1
中国,37：永住者の配偶者等,1,1：男,43：熊本県,4
中国,37：永住者の配偶者等,2,1：男,43：熊本県,1
中国,37：永住者の配偶者等,4,1：男,43：熊本県,1
中国,37：永住者の配偶者等,4,2：女,43：熊本県,1
中国,37：永住者の配偶者等,5,1：男,43：熊本県,1
中国,37：永住者の配偶者等,5,2：女,43：熊本県,1
中国,37：永住者の配偶者等,16,1：男,43：熊本県,1
中国,37：永住者の配偶者等,26,1：男,43：熊本県,1
中国,37：永住者の配偶者等,27,1：男,43：熊本県,1
中国,37：永住者の配偶者等,27,2：女,43：熊本県,1
中国,37：永住者の配偶者等,30,2：女,43：熊本県,2
中国,37：永住者の配偶者等,31,1：男,43：熊本県,1
中国,37：永住者の配偶者等,31,2：女,43：熊本県,3
中国,37：永住者の配偶者等,32,1：男,43：熊本県,1
中国,37：永住者の配偶者等,32,2：女,43：熊本県,2
中国,37：永住者の配偶者等,33,2：女,43：熊本県,1
中国,37：永住者の配偶者等,34,2：女,43：熊本県,2
中国,37：永住者の配偶者等,35,2：女,43：熊本県,1
中国,37：永住者の配偶者等,36,2：女,43：熊本県,1
中国,37：永住者の配偶者等,37,2：女,43：熊本県,1
中国,37：永住者の配偶者等,38,1：男,43：熊本県,1
中国,37：永住者の配偶者等,38,2：女,43：熊本県,1
中国,37：永住者の配偶者等,40,1：男,43：熊本県,1
中国,37：永住者の配偶者等,40,2：女,43：熊本県,1
中国,37：永住者の配偶者等,41,1：男,43：熊本県,2
中国,37：永住者の配偶者等,42,1：男,43：熊本県,1
中国,37：永住者の配偶者等,45,2：女,43：熊本県,1
中国,37：永住者の配偶者等,46,2：女,43：熊本県,1
中国,37：永住者の配偶者等,47,2：女,43：熊本県,1
中国,37：永住者の配偶者等,48,2：女,43：熊本県,1
中国,37：永住者の配偶者等,49,1：男,43：熊本県,1
中国,37：永住者の配偶者等,50,1：男,43：熊本県,1
中国,37：永住者の配偶者等,51,2：女,43：熊本県,2
中国,37：永住者の配偶者等,52,2：女,43：熊本県,1
中国,37：永住者の配偶者等,54,1：男,43：熊本県,2
中国,37：永住者の配偶者等,55,2：女,43：熊本県,2
中国,37：永住者の配偶者等,65,1：男,43：熊本県,1
中国,37：永住者の配偶者等,69,1：男,43：熊本県,1
中国,37：永住者の配偶者等,72,1：男,43：熊本県,1
中国,38：定住者,3,1：男,43：熊本県,1
中国,38：定住者,3,2：女,43：熊本県,1
中国,38：定住者,4,1：男,43：熊本県,1
中国,38：定住者,5,1：男,43：熊本県,2
中国,38：定住者,5,2：女,43：熊本県,1
中国,38：定住者,6,1：男,43：熊本県,1
中国,38：定住者,6,2：女,43：熊本県,1
中国,38：定住者,7,1：男,43：熊本県,2
中国,38：定住者,8,1：男,43：熊本県,2
中国,38：定住者,8,2：女,43：熊本県,1
中国,38：定住者,9,1：男,43：熊本県,1
中国,38：定住者,10,2：女,43：熊本県,2
中国,38：定住者,11,1：男,43：熊本県,1
中国,38：定住者,11,2：女,43：熊本県,1
中国,38：定住者,12,1：男,43：熊本県,1
中国,38：定住者,13,2：女,43：熊本県,2
中国,38：定住者,14,1：男,43：熊本県,1
中国,38：定住者,14,2：女,43：熊本県,1
中国,38：定住者,15,1：男,43：熊本県,1
中国,38：定住者,15,2：女,43：熊本県,1
中国,38：定住者,16,1：男,43：熊本県,2
中国,38：定住者,16,2：女,43：熊本県,2
中国,38：定住者,17,1：男,43：熊本県,1
中国,38：定住者,17,2：女,43：熊本県,1
中国,38：定住者,18,2：女,43：熊本県,1
中国,38：定住者,19,1：男,43：熊本県,2
中国,38：定住者,19,2：女,43：熊本県,1
中国,38：定住者,20,1：男,43：熊本県,2
中国,38：定住者,20,2：女,43：熊本県,4
中国,38：定住者,21,1：男,43：熊本県,2
中国,38：定住者,21,2：女,43：熊本県,2
中国,38：定住者,22,1：男,43：熊本県,2
中国,38：定住者,23,1：男,43：熊本県,1
中国,38：定住者,23,2：女,43：熊本県,5
中国,38：定住者,25,2：女,43：熊本県,1
中国,38：定住者,27,2：女,43：熊本県,1
中国,38：定住者,28,2：女,43：熊本県,1
中国,38：定住者,29,2：女,43：熊本県,1
中国,38：定住者,30,1：男,43：熊本県,1
中国,38：定住者,31,1：男,43：熊本県,1
中国,38：定住者,34,2：女,43：熊本県,1
中国,38：定住者,38,1：男,43：熊本県,1
中国,38：定住者,38,2：女,43：熊本県,2
中国,38：定住者,41,1：男,43：熊本県,1
中国,38：定住者,41,2：女,43：熊本県,5
中国,38：定住者,42,1：男,43：熊本県,1
中国,38：定住者,42,2：女,43：熊本県,2
中国,38：定住者,43,1：男,43：熊本県,1
中国,38：定住者,44,2：女,43：熊本県,1
中国,38：定住者,46,2：女,43：熊本県,1
中国,38：定住者,48,2：女,43：熊本県,1
中国,38：定住者,52,2：女,43：熊本県,1
中国,38：定住者,55,2：女,43：熊本県,2
中国,38：定住者,69,1：男,43：熊本県,1
中国,38：定住者,69,2：女,43：熊本県,1
中国,38：定住者,70,2：女,43：熊本県,1
中国,38：定住者,74,1：男,43：熊本県,1
中国,39：特別永住者,70,1：男,43：熊本県,1
台湾,03：教授,29,1：男,43：熊本県,1
台湾,03：教授,33,1：男,43：熊本県,1
台湾,08：高度専門職１号ロ,28,1：男,43：熊本県,1
台湾,11：経営・管理,29,2：女,43：熊本県,1
台湾,11：経営・管理,53,1：男,43：熊本県,1
台湾,16：技術・人文知識・国際業務,23,2：女,43：熊本県,1
台湾,16：技術・人文知識・国際業務,24,2：女,43：熊本県,2
台湾,16：技術・人文知識・国際業務,25,1：男,43：熊本県,2
台湾,16：技術・人文知識・国際業務,25,2：女,43：熊本県,3
台湾,16：技術・人文知識・国際業務,26,1：男,43：熊本県,2
台湾,16：技術・人文知識・国際業務,26,2：女,43：熊本県,4
台湾,16：技術・人文知識・国際業務,27,1：男,43：熊本県,3
台湾,16：技術・人文知識・国際業務,27,2：女,43：熊本県,7
台湾,16：技術・人文知識・国際業務,28,1：男,43：熊本県,3
台湾,16：技術・人文知識・国際業務,28,2：女,43：熊本県,4
台湾,16：技術・人文知識・国際業務,29,1：男,43：熊本県,1
